CountyName,datetime_local,date_str,hour_str,local_hour,index,cloud_coverage,n_points
Del Norte,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.7611548556430446,381
El Dorado,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.011412268188302425,701
Fresno,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0004106776180698152,2435
Glenn,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.009746588693957114,513
Humboldt,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.15193571950328708,1369
Imperial,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.9009057005860416,1877
Inyo,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.004167688158862467,4079
Kern,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0002961208172934557,3377
Kings,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0,571
Lake,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0210727969348659,522
Lassen,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.23779795686719638,1762
Los Angeles,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.2727272727272727,1694
Madera,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0,865
Marin,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.42990654205607476,214
Mariposa,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0,581
Mendocino,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.17677136596055515,1369
Merced,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0,804
Modoc,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.19713728041639558,1537
Mono,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.037489812550937245,1227
Monterey,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.08708272859216255,1378
Napa,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.25477707006369427,314
Nevada,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0,376
Orange,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.9563953488372093,344
Placer,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.029310344827586206,580
Plumas,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.03955375253549696,986
Riverside,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.7625946657886071,3037
Sacramento,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.11928934010152284,394
San Benito,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.010452961672473868,574
San Bernardino,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.2979865771812081,8195
San Diego,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.9401993355481728,1806
San Francisco,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.42857142857142855,21
San Joaquin,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.03677758318739054,571
San Luis Obispo,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.10208483105679367,1391
San Mateo,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.31216931216931215,189
Santa Barbara,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.27289377289377287,1092
Santa Clara,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.21509433962264152,530
Santa Cruz,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.2918918918918919,185
Shasta,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.22582872928176795,1448
Sierra,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.09574468085106383,376
Siskiyou,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.26216908625106744,2342
Solano,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.08857142857142856,350
Sonoma,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.352112676056338,639
Stanislaus,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0016366612111292963,611
Sutter,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.04564315352697095,241
Tehama,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.015017667844522967,1132
Trinity,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.10212418300653595,1224
Tulare,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0015228426395939086,1970
Tuolumne,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0,898
Ventura,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.251604621309371,779
Yolo,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.03931203931203931,407
Yuba,2025-11-03T05:00,"Nov 03, 2025",5 AM,5,5,0.0,249
Alameda,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.2913907284768212,302
Alpine,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,289
Amador,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.00851063829787234,235
Butte,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.00463678516228748,647
Calaveras,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0024096385542168677,415
Colusa,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.04434589800443459,451
Contra Costa,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.05901639344262295,305
Del Norte,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.7559055118110236,381
El Dorado,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.012838801711840228,701
Fresno,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0004106776180698152,2435
Glenn,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.031189083820662766,513
Humboldt,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.22352081811541272,1369
Imperial,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.823654768247203,1877
Inyo,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0004903162539838195,4079
Kern,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,3377
Kings,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,571
Lake,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.019157088122605363,522
Lassen,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.4035187287173666,1762
Los Angeles,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.3270365997638725,1694
Madera,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,865
Marin,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.5046728971962616,214
Mariposa,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,581
Mendocino,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.20745069393718044,1369
Merced,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,804
Modoc,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.23942745608327912,1537
Mono,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.04156479217603912,1227
Monterey,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.09071117561683599,1378
Napa,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.2898089171974522,314
Nevada,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,376
Orange,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.9738372093023255,344
Placer,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.022413793103448276,580
Plumas,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.02332657200811359,986
Riverside,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.7237405334211393,3037
Sacramento,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.16751269035532995,394
San Benito,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.003484320557491289,574
San Bernardino,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.24405125076266015,8195
San Diego,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.8709856035437431,1806
San Francisco,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.5714285714285714,21
San Joaquin,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.03152364273204904,571
San Luis Obispo,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.11286843997124371,1391
San Mateo,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.24338624338624337,189
Santa Barbara,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.2664835164835165,1092
Santa Clara,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.25849056603773585,530
Santa Cruz,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.25405405405405407,185
Shasta,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.10013812154696132,1448
Sierra,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.015957446808510637,376
Siskiyou,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.23484201537147736,2342
Solano,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.09428571428571429,350
Sonoma,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.4788732394366197,639
Stanislaus,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.008183306055646482,611
Sutter,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.03734439834024896,241
Tehama,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0035335689045936395,1132
Trinity,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.14869281045751634,1224
Tulare,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0015228426395939086,1970
Tuolumne,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.0,898
Ventura,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.25802310654685495,779
Yolo,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.02702702702702703,407
Yuba,2025-11-03T06:00,"Nov 03, 2025",6 AM,6,6,0.008032128514056224,249
Alameda,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.16556291390728478,302
Alpine,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.010380622837370242,289
Amador,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,235
Butte,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,647
Calaveras,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,415
Colusa,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,451
Contra Costa,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.013114754098360656,305
Del Norte,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.979002624671916,381
El Dorado,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0028530670470756064,701
Fresno,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0032854209445585215,2435
Glenn,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,513
Humboldt,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.47699050401753107,1369
Imperial,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.9232818327117741,1877
Inyo,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.025986761461142437,4079
Kern,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.02576251110453065,3377
Kings,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,571
Lake,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.011494252873563218,522
Lassen,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.19863791146424517,1762
Los Angeles,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.2550177095631641,1694
Madera,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0011560693641618498,865
Marin,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.32710280373831774,214
Mariposa,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,581
Mendocino,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.15193571950328708,1369
Merced,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,804
Modoc,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.16135328562134027,1537
Mono,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.032599837000814993,1227
Monterey,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.02539912917271408,1378
Napa,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.09554140127388536,314
Nevada,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,376
Orange,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.6337209302325582,344
Placer,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,580
Plumas,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.02636916835699797,986
Riverside,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.7375699703654922,3037
Sacramento,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.005076142131979695,394
San Benito,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,574
San Bernardino,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.363758389261745,8195
San Diego,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.8588039867109635,1806
San Francisco,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.38095238095238093,21
San Joaquin,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,571
San Luis Obispo,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.08554996405463695,1391
San Mateo,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.26455026455026454,189
Santa Barbara,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.18681318681318682,1092
Santa Clara,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.16981132075471697,530
Santa Cruz,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0972972972972973,185
Shasta,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.20165745856353592,1448
Sierra,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.026595744680851064,376
Siskiyou,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.28223740392826646,2342
Solano,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.011428571428571429,350
Sonoma,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.1752738654147105,639
Stanislaus,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,611
Sutter,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.008298755186721992,241
Tehama,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,1132
Trinity,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.119281045751634,1224
Tulare,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.004568527918781726,1970
Tuolumne,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0033407572383073497,898
Ventura,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.22721437740693196,779
Yolo,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.004914004914004914,407
Yuba,2025-11-03T07:00,"Nov 03, 2025",7 AM,7,7,0.0,249
Alameda,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.44039735099337746,302
Alpine,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0034602076124567475,289
Amador,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,235
Butte,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,647
Calaveras,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,415
Colusa,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,451
Contra Costa,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.04590163934426229,305
Del Norte,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,1.0,381
El Dorado,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,701
Fresno,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.009034907597535934,2435
Glenn,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,513
Humboldt,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.8699780861943024,1369
Imperial,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.7075119872136388,1877
Inyo,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.05957342485903408,4079
Kern,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.02901984009475866,3377
Kings,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,571
Lake,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.01532567049808429,522
Lassen,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.15607264472190693,1762
Los Angeles,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.2892561983471074,1694
Madera,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0023121387283236996,865
Marin,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.5560747663551402,214
Mariposa,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,581
Mendocino,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.3995617238860482,1369
Merced,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,804
Modoc,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.6688353936239427,1537
Mono,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.039119804400977995,1227
Monterey,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.11611030478955008,1378
Napa,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.39171974522292996,314
Nevada,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,376
Orange,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.8168604651162791,344
Placer,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,580
Plumas,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.014198782961460446,986
Riverside,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.5413236746789595,3037
Sacramento,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,394
San Benito,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.04878048780487805,574
San Bernardino,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.31092129347162906,8195
San Diego,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.6107419712070875,1806
San Francisco,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.6190476190476191,21
San Joaquin,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,571
San Luis Obispo,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.16462976276060387,1391
San Mateo,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.4603174603174603,189
Santa Barbara,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.3342490842490842,1092
Santa Clara,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.2320754716981132,530
Santa Cruz,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.41621621621621624,185
Shasta,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.39917127071823205,1448
Sierra,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0398936170212766,376
Siskiyou,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.6502988898377455,2342
Solano,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.07428571428571429,350
Sonoma,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.6557120500782473,639
Stanislaus,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,611
Sutter,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,241
Tehama,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0035335689045936395,1132
Trinity,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.7066993464052288,1224
Tulare,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.006091370558375634,1970
Tuolumne,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.013363028953229399,898
Ventura,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.24005134788189988,779
Yolo,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.002457002457002457,407
Yuba,2025-11-03T08:00,"Nov 03, 2025",8 AM,8,8,0.0,249
Alameda,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.4602649006622517,302
Alpine,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.006920415224913495,289
Amador,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,235
Butte,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,647
Calaveras,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,415
Colusa,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,451
Contra Costa,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.029508196721311476,305
Del Norte,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,1.0,381
El Dorado,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,701
Fresno,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.028336755646817247,2435
Glenn,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,513
Humboldt,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.9649379108838568,1369
Imperial,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.5716568993074055,1877
Inyo,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.05540573670017161,4079
Kern,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.007995262066923305,3377
Kings,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,571
Lake,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.007662835249042145,522
Lassen,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.24404086265607264,1762
Los Angeles,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.2585596221959858,1694
Madera,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.020809248554913295,865
Marin,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.40186915887850466,214
Mariposa,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0017211703958691911,581
Mendocino,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.3294375456537619,1369
Merced,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,804
Modoc,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.8405985686402082,1537
Mono,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.08475957620211899,1227
Monterey,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.12336719883889695,1378
Napa,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.4554140127388535,314
Nevada,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,376
Orange,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.811046511627907,344
Placer,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,580
Plumas,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.006085192697768763,986
Riverside,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.33355284820546593,3037
Sacramento,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,394
San Benito,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.041811846689895474,574
San Bernardino,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.16119585112873702,8195
San Diego,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.42967884828349945,1806
San Francisco,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.6666666666666666,21
San Joaquin,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,571
San Luis Obispo,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.1488138030194105,1391
San Mateo,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.30158730158730157,189
Santa Barbara,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.28846153846153844,1092
Santa Clara,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.18679245283018867,530
Santa Cruz,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.5513513513513514,185
Shasta,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.5959944751381215,1448
Sierra,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.023936170212765957,376
Siskiyou,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.9265584970111016,2342
Solano,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.06285714285714286,350
Sonoma,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.6713615023474179,639
Stanislaus,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,611
Sutter,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,241
Tehama,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.04240282685512368,1132
Trinity,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.7287581699346405,1224
Tulare,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.017258883248730966,1970
Tuolumne,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.04120267260579064,898
Ventura,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.13607188703465983,779
Yolo,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,407
Yuba,2025-11-03T09:00,"Nov 03, 2025",9 AM,9,9,0.0,249
Alameda,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.17880794701986755,302
Alpine,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.01730103806228374,289
Amador,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0,235
Butte,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0,647
Calaveras,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0,415
Colusa,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0,451
Contra Costa,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.01639344262295082,305
Del Norte,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.952755905511811,381
El Dorado,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0,701
Fresno,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0513347022587269,2435
Glenn,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.003898635477582846,513
Humboldt,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.9327976625273923,1369
Imperial,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.47682472029834844,1877
Inyo,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.04559941162049522,4079
Kern,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0035534498075214687,3377
Kings,2025-11-03T10:00,"Nov 03, 2025",10 AM,10,10,0.0,571
